author_id;label;first_name;last_name;institutes;publications
50bcb02e-8772-4bda-9cb0-31a0812d2b36;Michael Sebastian Feurstein;Michael Sebastian;Feurstein;Institute for Complex Networks;8
50bfb68c-03db-40c7-966c-e6fcc1d48bbe;Michael Klien;Michael;Klien;Department of Economics (Weiss);11
50bfb68c-03db-40c7-966c-e6fcc1d48bbe;Michael Klien;Michael;Klien;Department of Economics (Sausgruber);11
50bfb68c-03db-40c7-966c-e6fcc1d48bbe;Michael Klien;Michael;Klien;Department of Economics (Kartal);11
50bfb68c-03db-40c7-966c-e6fcc1d48bbe;Michael Klien;Michael;Klien;Department of Economics (Crespo Cuaresma);11
50bfb68c-03db-40c7-966c-e6fcc1d48bbe;Michael Klien;Michael;Klien;Business Taxation Group;11
50bfb68c-03db-40c7-966c-e6fcc1d48bbe;Michael Klien;Michael;Klien;Department of Economics;11
50bfb68c-03db-40c7-966c-e6fcc1d48bbe;Michael Klien;Michael;Klien;Institute for Austrian and International Tax Law;11
50d3e931-8f8c-43ab-aea0-d42bab1cd85e;Rutbert Reisch;Rutbert;Reisch;Vienna University of Economics and Business;1
50d99fcd-2205-4cb6-b621-d5ff3d4f2dc6;Jakob Haider;Jakob;Haider;Institute for Austrian and International Tax Law;1
50da0798-2bd4-46f2-a9ed-e7cf9fd7411d;Iris Langmann;Iris;Langmann;Institute for Business Education;2
50e14433-249c-4d0d-baf8-fb64b020375f;Hanja Pisa;Hanja;Pisa;NA;3
50e1ff03-4378-48ce-bfbc-d8fe3603fa65;Slavomir Ondos;Slavomir;Ondos;Research Institute for Spatial and Real Estate Economics;10
50ef0854-9d8b-4c75-94c7-99f57d7f2ddf;Matthias Müller;Matthias;Müller;Interdisciplinary Institute for Management and Organizational Behavior;2
50ef0854-9d8b-4c75-94c7-99f57d7f2ddf;Matthias Müller;Matthias;Müller;Personnel Management;2
5128a5b7-3b50-4054-8c3e-af8b7312e309;Manuela Baumgartner;Manuela;Baumgartner;Accounting, Taxation and Auditing Group;14
5128a5b7-3b50-4054-8c3e-af8b7312e309;Manuela Baumgartner;Manuela;Baumgartner;Financial Accounting and Auditing Group;14
51504cb6-0910-44cd-a3fe-6e8a5482a9ea;Camilla Damian;Camilla;Damian;Institute for Statistics and Mathematics;5
51507690-eb44-4691-b889-835bdaadb362;Thomas Shaw Rankin;Thomas Shaw;Rankin;Institute for English Business Communication (Mautner);17
51507690-eb44-4691-b889-835bdaadb362;Thomas Shaw Rankin;Thomas Shaw;Rankin;Institute for English Business Communication;17
51542674-90e9-45e5-9fe3-0b5b83f15bc3;Stephan Gasser;Stephan;Gasser;Institute for Finance, Banking and Insurance;9
51542674-90e9-45e5-9fe3-0b5b83f15bc3;Stephan Gasser;Stephan;Gasser;Institute for Corporate Governance;9
51542674-90e9-45e5-9fe3-0b5b83f15bc3;Stephan Gasser;Stephan;Gasser;Research Institute for Regulatory Economics;9
51542674-90e9-45e5-9fe3-0b5b83f15bc3;Stephan Gasser;Stephan;Gasser;Finance, Accounting and Statistics;9
51542af3-a904-4328-95d0-5533589a0b83;Stephanie Messner;Stephanie;Messner;Management Accounting and Control Group;3
51542af3-a904-4328-95d0-5533589a0b83;Stephanie Messner;Stephanie;Messner;International Accounting Group;3
51590e2d-aa6d-41a2-9242-bcbb6f165892;Theresa Tanzer;Theresa;Tanzer;Institute for Austrian and International Tax Law;25
51590e2d-aa6d-41a2-9242-bcbb6f165892;Theresa Tanzer;Theresa;Tanzer;NA;25
51692ed0-b3b4-4528-b8ba-0d1f50aabe1a;Josef Leydold;Josef;Leydold;Mathematical Methods in Statistics;129
51692ed0-b3b4-4528-b8ba-0d1f50aabe1a;Josef Leydold;Josef;Leydold;Institute for Statistics and Mathematics;129
51692ed0-b3b4-4528-b8ba-0d1f50aabe1a;Josef Leydold;Josef;Leydold;Research Institute for Computational Methods;129
516d25a9-e76b-4827-92c0-50e9a29219a5;Gustaf Neumann;Gustaf;Neumann;Institute for Complex Networks;166
516d25a9-e76b-4827-92c0-50e9a29219a5;Gustaf Neumann;Gustaf;Neumann;Information Technology in Business;166
516d25a9-e76b-4827-92c0-50e9a29219a5;Gustaf Neumann;Gustaf;Neumann;Wirtschaftsinformatik und Neue Medien (Neumann);166
516d25a9-e76b-4827-92c0-50e9a29219a5;Gustaf Neumann;Gustaf;Neumann;Institute for Data, Process and Knowledge Management;166
516d25a9-e76b-4827-92c0-50e9a29219a5;Gustaf Neumann;Gustaf;Neumann;Institute for Data, Process and Knowledge Management (AE Sabou);166
516d25a9-e76b-4827-92c0-50e9a29219a5;Gustaf Neumann;Gustaf;Neumann;Institute for Information Systems and Society;166
516d25a9-e76b-4827-92c0-50e9a29219a5;Gustaf Neumann;Gustaf;Neumann;Research Institute for Computational Methods;166
516d25a9-e76b-4827-92c0-50e9a29219a5;Gustaf Neumann;Gustaf;Neumann;Research Institute for Supply Chain Management;166
516d25a9-e76b-4827-92c0-50e9a29219a5;Gustaf Neumann;Gustaf;Neumann;Institute for Production Management (Taudes);166
516d25a9-e76b-4827-92c0-50e9a29219a5;Gustaf Neumann;Gustaf;Neumann;Vienna University of Economics and Business;166
516d25a9-e76b-4827-92c0-50e9a29219a5;Gustaf Neumann;Gustaf;Neumann;Information Systems and Operations Management;166
516d25a9-e76b-4827-92c0-50e9a29219a5;Gustaf Neumann;Gustaf;Neumann;Wirtschaftsinformatik und Neue Medien;166
516d25a9-e76b-4827-92c0-50e9a29219a5;Gustaf Neumann;Gustaf;Neumann;Institute for Information Management and Control;166
51e95c3a-1791-47a6-b2a6-dead63e0598a;Thomas Nowak;Thomas;Nowak;Institute for Transport and Logistics Management;10
51e95c3a-1791-47a6-b2a6-dead63e0598a;Thomas Nowak;Thomas;Nowak;Competence Center for Sustainability Transformation and Responsibility;10
51e95c3a-1791-47a6-b2a6-dead63e0598a;Thomas Nowak;Thomas;Nowak;Research Institute for Supply Chain Management;10
51e95c3a-1791-47a6-b2a6-dead63e0598a;Thomas Nowak;Thomas;Nowak;Institute for Production Management (Reiner);10
51e95c3a-1791-47a6-b2a6-dead63e0598a;Thomas Nowak;Thomas;Nowak;Vienna University of Economics and Business;10
51e95c3a-1791-47a6-b2a6-dead63e0598a;Thomas Nowak;Thomas;Nowak;Information Systems and Operations Management;10
51e95c3a-1791-47a6-b2a6-dead63e0598a;Thomas Nowak;Thomas;Nowak;Institute for Transport and Logistics Management;10
51f179c5-932f-4219-a115-fa751edb297e;Konstantin Kremslehner;Konstantin;Kremslehner;Institute for Small Business Management and Entrepreneurship;4
51f179c5-932f-4219-a115-fa751edb297e;Konstantin Kremslehner;Konstantin;Kremslehner;Institute for Marketing and Customer Analytics;4
51f5c598-95c9-4625-ada1-fb20b062d47a;Ulrike Stroissnig;Ulrike;Stroissnig;NA;1
52087329-cf98-462b-a94b-fe8fd56c7eaa;Anahita Parsian;Anahita;Parsian;Competence Center for Nonprofit Organizations and Social Entrepreneurship;2
52087329-cf98-462b-a94b-fe8fd56c7eaa;Anahita Parsian;Anahita;Parsian;Nonprofit Organizations and Social Impact;2
5219ee2d-6611-4213-9dcf-2440bb928a93;Nicolas Raschauer;Nicolas;Raschauer;Constitutionals and Administrative Law;102
5219ee2d-6611-4213-9dcf-2440bb928a93;Nicolas Raschauer;Nicolas;Raschauer;Institute for Public Law with a focus on Energy Law;102
5219ee2d-6611-4213-9dcf-2440bb928a93;Nicolas Raschauer;Nicolas;Raschauer;Austrian and European Public Law;102
5219ee2d-6611-4213-9dcf-2440bb928a93;Nicolas Raschauer;Nicolas;Raschauer;Austrian and European Public Law;102
5219ee2d-6611-4213-9dcf-2440bb928a93;Nicolas Raschauer;Nicolas;Raschauer;Vienna University of Economics and Business;102
5219ee2d-6611-4213-9dcf-2440bb928a93;Nicolas Raschauer;Nicolas;Raschauer;Business Law Group I (Kalss);102
5219ee2d-6611-4213-9dcf-2440bb928a93;Nicolas Raschauer;Nicolas;Raschauer;Institute for European and International Law (Pabel);102
52271d39-2e66-4847-b5ac-44dbbb9e44ba;Wolfgang Ellinger;Wolfgang;Ellinger;Tax Law;3
52271d39-2e66-4847-b5ac-44dbbb9e44ba;Wolfgang Ellinger;Wolfgang;Ellinger;Financial Law;3
52271d39-2e66-4847-b5ac-44dbbb9e44ba;Wolfgang Ellinger;Wolfgang;Ellinger;Vienna University of Economics and Business;3
5256726a-fc85-452b-bcec-22fdf1eed7be;Natalia Aigner;Natalia;Aigner;Business Education;2
5256726a-fc85-452b-bcec-22fdf1eed7be;Natalia Aigner;Natalia;Aigner;Institute for Business Education;2
526456f0-9e96-41dc-ac5b-1d82e9387774;Louison Cahen-Fourot;Louison;Cahen-Fourot;Institute for Ecological Economics;29
526456f0-9e96-41dc-ac5b-1d82e9387774;Louison Cahen-Fourot;Louison;Cahen-Fourot;Institute for Law and Governance;29
526456f0-9e96-41dc-ac5b-1d82e9387774;Louison Cahen-Fourot;Louison;Cahen-Fourot;NA;29
526456f0-9e96-41dc-ac5b-1d82e9387774;Louison Cahen-Fourot;Louison;Cahen-Fourot;Institute for Spatial and Social-Ecological Transformations (Essletzbichler);29
526456f0-9e96-41dc-ac5b-1d82e9387774;Louison Cahen-Fourot;Louison;Cahen-Fourot;Institute for Spatial and Social-Ecological Transformations (Novy);29
52806730-f9ea-4f62-8b0d-94b530171ff9;Bettina Grün;Bettina;Grün;Institute for Statistics and Mathematics;149
52806730-f9ea-4f62-8b0d-94b530171ff9;Bettina Grün;Bettina;Grün;Finance, Accounting and Statistics;149
52806730-f9ea-4f62-8b0d-94b530171ff9;Bettina Grün;Bettina;Grün;Mathematical Methods in Statistics;149
52806730-f9ea-4f62-8b0d-94b530171ff9;Bettina Grün;Bettina;Grün;Institute for Data, Process and Knowledge Management (AE Sabou);149
52806730-f9ea-4f62-8b0d-94b530171ff9;Bettina Grün;Bettina;Grün;Vienna University of Economics and Business;149
52806730-f9ea-4f62-8b0d-94b530171ff9;Bettina Grün;Bettina;Grün;Institute for Finance, Banking and Insurance;149
52806730-f9ea-4f62-8b0d-94b530171ff9;Bettina Grün;Bettina;Grün;Research Institute for Computational Methods;149
52806730-f9ea-4f62-8b0d-94b530171ff9;Bettina Grün;Bettina;Grün;Department of Economics (Crespo Cuaresma);149
52806730-f9ea-4f62-8b0d-94b530171ff9;Bettina Grün;Bettina;Grün;Research Institute for Human Capital and Development;149
52806730-f9ea-4f62-8b0d-94b530171ff9;Bettina Grün;Bettina;Grün;Competence Center for Sustainability Transformation and Responsibility;149
52806730-f9ea-4f62-8b0d-94b530171ff9;Bettina Grün;Bettina;Grün;Institute for Spatial and Social-Ecological Transformations (Essletzbichler);149
52806730-f9ea-4f62-8b0d-94b530171ff9;Bettina Grün;Bettina;Grün;Economics of Inequality;149
52806730-f9ea-4f62-8b0d-94b530171ff9;Bettina Grün;Bettina;Grün;Research Institute for Cryptoeconomics;149
52806730-f9ea-4f62-8b0d-94b530171ff9;Bettina Grün;Bettina;Grün;NA;149
52806730-f9ea-4f62-8b0d-94b530171ff9;Bettina Grün;Bettina;Grün;Department of Economics;149
52806730-f9ea-4f62-8b0d-94b530171ff9;bettina Grün;bettina;Grün;Institute for Statistics and Mathematics;1
528e937c-3ca6-49b6-99bf-a172cd657ce4;Michaela Gindl;Michaela;Gindl;Vienna University of Economics and Business;8
528e937c-3ca6-49b6-99bf-a172cd657ce4;Michaela Gindl;Michaela;Gindl;Institute for Ecological Economics;8
528e937c-3ca6-49b6-99bf-a172cd657ce4;Michaela Gindl;Michaela;Gindl;Regional- und Umweltwirtschaft (Schubert);8
528e937c-3ca6-49b6-99bf-a172cd657ce4;Michaela Gindl;Michaela;Gindl;Institute for Spatial and Social-Ecological Transformations (Novy);8
52c1dfd4-07ed-4c5f-8d3b-c3e0decd197d;Markus Grillitsch;Markus;Grillitsch;Institute for Spatial and Social-Ecological Transformations (Novy);13
52c1dfd4-07ed-4c5f-8d3b-c3e0decd197d;Markus Grillitsch;Markus;Grillitsch;Research Institute for Spatial and Real Estate Economics;13
52daf339-62f1-4709-b5a3-514b2297c039;Leo Chini;Leo;Chini;Soziologie und Empirische Sozialforschung (Mikl-Horke);85
52daf339-62f1-4709-b5a3-514b2297c039;Leo Chini;Leo;Chini;General Sociology and Economic Sociology;85
52daf339-62f1-4709-b5a3-514b2297c039;Leo Chini;Leo;Chini;Soziologie und Empirische Sozialforschung (Titscher);85
52daf339-62f1-4709-b5a3-514b2297c039;Leo Chini;Leo;Chini;Trade and Small and Medium Enterprises;85
52daf339-62f1-4709-b5a3-514b2297c039;Leo Chini;Leo;Chini;Vienna University of Economics and Business;85
52daf339-62f1-4709-b5a3-514b2297c039;Leo Chini;Leo;Chini;Institute for Small Business Management and Entrepreneurship;85
52daf339-62f1-4709-b5a3-514b2297c039;Leo Chini;Leo;Chini;Research Institute for Liberal Professions;85
52daf339-62f1-4709-b5a3-514b2297c039;Leo Chini;Leo;Chini;Austrian and European Public Law;85
52de881d-38e6-4a6e-901e-1f398d70e3b3;Patrick Mair;Patrick;Mair;Vienna University of Economics and Business;90
52de881d-38e6-4a6e-901e-1f398d70e3b3;Patrick Mair;Patrick;Mair;Mathematical Methods in Statistics;90
52de881d-38e6-4a6e-901e-1f398d70e3b3;Patrick Mair;Patrick;Mair;Institute for Statistics and Mathematics;90
52de881d-38e6-4a6e-901e-1f398d70e3b3;Patrick Mair;Patrick;Mair;Institute for Information Systems and Society;90
52de881d-38e6-4a6e-901e-1f398d70e3b3;Patrick Mair;Patrick;Mair;Research Institute for Computational Methods;90
52de881d-38e6-4a6e-901e-1f398d70e3b3;Patrick Mair;Patrick;Mair;Competence Center for Empirical Research Methods;90
52de881d-38e6-4a6e-901e-1f398d70e3b3;Patrick Mair;Patrick;Mair;Institute for Marketing and Customer Analytics;90
52de881d-38e6-4a6e-901e-1f398d70e3b3;Patrick Mair;Patrick;Mair;Institute for Retailing & Data Science;90
52de881d-38e6-4a6e-901e-1f398d70e3b3;Patrick Mair;Patrick;Mair;Institute for Marketing Management;90
52ec22a9-d21c-4fc0-a1e4-d1a8ca422258;Christian Nebenführ;Christian;Nebenführ;BWL und Wirtschaftsinformatik;1
52f1feed-1e8f-4321-93b2-beaa406cff64;Sebastian Pfeiffer;Sebastian;Pfeiffer;Institute for Austrian and International Tax Law;62
52f1feed-1e8f-4321-93b2-beaa406cff64;Sebastian Pfeiffer;Sebastian;Pfeiffer;Institute for English Business Communication (Mautner);62
52f1feed-1e8f-4321-93b2-beaa406cff64;Sebastian Pfeiffer;Sebastian;Pfeiffer;Value-Added Tax Law Group;62
52f1feed-1e8f-4321-93b2-beaa406cff64;Sebastian Pfeiffer;Sebastian;Pfeiffer;Research Institute for International Taxation;62
52f1feed-1e8f-4321-93b2-beaa406cff64;Sebastian Pfeiffer;Sebastian;Pfeiffer;Institute for English Business Communication;62
52f28e39-700b-4ff7-acae-23dc6dab38e0;Daniela Weber;Daniela;Weber;Health Economics and Policy Group;43
52f28e39-700b-4ff7-acae-23dc6dab38e0;Daniela Weber;Daniela;Weber;Institute for Finance, Banking and Insurance;43
52f28e39-700b-4ff7-acae-23dc6dab38e0;Daniela Weber;Daniela;Weber;Institute for Statistics and Mathematics;43
52f28e39-700b-4ff7-acae-23dc6dab38e0;Daniela Weber;Daniela;Weber;Institute for Retailing & Data Science;43
52f28e39-700b-4ff7-acae-23dc6dab38e0;Daniela Weber;Daniela;Weber;Research Institute for Computational Methods;43
52f28e39-700b-4ff7-acae-23dc6dab38e0;Daniela Weber;Daniela;Weber;Research Institute for Human Capital and Development;43
52f28e39-700b-4ff7-acae-23dc6dab38e0;Daniela Weber;Daniela;Weber;Demography Group;43
52f28e39-700b-4ff7-acae-23dc6dab38e0;Daniela Weber;Daniela;Weber;Vienna University of Economics and Business;43
52f28e39-700b-4ff7-acae-23dc6dab38e0;Daniela Weber;Daniela;Weber;Institute for Marketing Management;43
52f28e39-700b-4ff7-acae-23dc6dab38e0;Daniela Weber;Daniela;Weber;Mathematical Methods in Statistics;43
52f28e39-700b-4ff7-acae-23dc6dab38e0;Daniela Weber;Daniela;Weber;Department of Economics (Kartal);43
52f28e39-700b-4ff7-acae-23dc6dab38e0;Daniela Weber;Daniela;Weber;NA;43
5343b8cd-dbb1-4102-b379-d44fbcf0a8d9;Alice Lea Nikolay;Alice Lea;Nikolay;Austrian and European Public Law;25
5343b8cd-dbb1-4102-b379-d44fbcf0a8d9;Alice Lea Nikolay;Alice Lea;Nikolay;Austrian and European Public Law;25
535c0fcd-8a11-4a0a-8a8d-4c62c965e79b;Claudia Euler-Rolle;Claudia;Euler-Rolle;Project Management Group;2
536410cb-3c22-4a3e-9b27-f95dc778c0c3;Paul Brezina;Paul;Brezina;Business Taxation Group;11
536410cb-3c22-4a3e-9b27-f95dc778c0c3;Paul Brezina;Paul;Brezina;Research Institute for International Taxation;11
53676393-012a-44f1-b31b-da7fa15b75d2;Jan Hurt;Jan;Hurt;Institute for Transport and Logistics Management;1
53740e74-3ccc-4761-bbf3-ccd51eb8e9ea;Nikolas Kuschnig;Nikolas;Kuschnig;Institute for Ecological Economics;15
53740e74-3ccc-4761-bbf3-ccd51eb8e9ea;Nikolas Kuschnig;Nikolas;Kuschnig;Department of Economics (Crespo Cuaresma);15
53740e74-3ccc-4761-bbf3-ccd51eb8e9ea;Nikolas Kuschnig;Nikolas;Kuschnig;Department of Economics (PhD);15
53740e74-3ccc-4761-bbf3-ccd51eb8e9ea;Nikolas Kuschnig;Nikolas;Kuschnig;Department of Economics;15
5387cb1b-d0c9-4d26-9a2a-9029e328beb4;Alexander Braun;Alexander;Braun;Institute for Sociology and Social Research;13
5387cb1b-d0c9-4d26-9a2a-9029e328beb4;Alexander Braun;Alexander;Braun;Vienna University of Economics and Business;13
5393da43-7fa0-45a8-89dd-52f8635f8089;Dominik Haas;Dominik;Haas;Institute for Data, Process and Knowledge Management (AE Sabou);2
53c16573-773e-4a93-979d-dd52cbad62b7;Benjamin Wagner;Benjamin;Wagner;Institute for Information Systems and Society;29
53c16573-773e-4a93-979d-dd52cbad62b7;Benjamin Wagner;Benjamin;Wagner;NA;29
53c16573-773e-4a93-979d-dd52cbad62b7;Benjamin Wagner;Benjamin;Wagner;Vienna University of Economics and Business;29
53c7430e-85c6-4e10-b62c-8adea9755b19;Christoph Krönke;Christoph;Krönke;Austrian and European Public Law;52
53c7430e-85c6-4e10-b62c-8adea9755b19;Christoph Krönke;Christoph;Krönke;Austrian and European Public Law;52
53c7430e-85c6-4e10-b62c-8adea9755b19;Christoph Krönke;Christoph;Krönke;Austrian and European Public Law;52
53c7430e-85c6-4e10-b62c-8adea9755b19;Christoph Krönke;Christoph;Krönke;Institute for European and International Law (Pabel);52
53c7430e-85c6-4e10-b62c-8adea9755b19;Christoph Krönke;Christoph;Krönke;Internationalization of Law;52
53c7430e-85c6-4e10-b62c-8adea9755b19;Christoph Krönke;Christoph;Krönke;Institute for Public Law with a focus on Energy Law;52
53c7430e-85c6-4e10-b62c-8adea9755b19;Christoph Krönke;Christoph;Krönke;Institute for European and International Law;52
53c7430e-85c6-4e10-b62c-8adea9755b19;Christoph Krönke;Christoph;Krönke;Public Law and Tax Law;52
53c7430e-85c6-4e10-b62c-8adea9755b19;Christoph Krönke;Christoph;Krönke;Institute for Public Law, Sustainability and Technology Law;52
53c7430e-85c6-4e10-b62c-8adea9755b19;Christoph Krönke;Christoph;Krönke;Vienna University of Economics and Business;52
53c7430e-85c6-4e10-b62c-8adea9755b19;Christoph Krönke (Hg);Christoph;Krönke (Hg);Institute for Public Law with a focus on Energy Law;1
53c7430e-85c6-4e10-b62c-8adea9755b19;Christoph Krönke (Hg);Christoph;Krönke (Hg);Institute for Public Law, Sustainability and Technology Law;1
53d8dd17-fa50-453e-91a5-e0873ba9d1ec;Ruth Trinder;Ruth;Trinder;Institute for English Business Communication (Köster);28
53d8dd17-fa50-453e-91a5-e0873ba9d1ec;Ruth Trinder;Ruth;Trinder;Institute for English Business Communication;28
53d8dd17-fa50-453e-91a5-e0873ba9d1ec;Ruth Trinder;Ruth;Trinder;Institute for English Business Communication (Mautner);28
53d8dd17-fa50-453e-91a5-e0873ba9d1ec;Ruth Trinder;Ruth;Trinder;Institute for Romance Languages;28
53d8dd17-fa50-453e-91a5-e0873ba9d1ec;Ruth Trinder;Ruth;Trinder;Raiffeisen Language Resource Center;28
53d8dd17-fa50-453e-91a5-e0873ba9d1ec;Ruth Trinder;Ruth;Trinder;Department of Business Communication;28
53d8dd17-fa50-453e-91a5-e0873ba9d1ec;Ruth Trinder;Ruth;Trinder;Competence Center for Business Languages;28
53de1846-53e2-4142-a98b-613b1af99b93;Roberto Carlos Asmat Belleza;Roberto Carlos;Asmat Belleza;Department of Economics (Kartal);1
53ea91ee-316b-48ba-9dca-07cac9641154;Caroline Heber;Caroline;Heber;Institute for Austrian and International Tax Law;40
53ea91ee-316b-48ba-9dca-07cac9641154;Caroline Heber;Caroline;Heber;Vienna University of Economics and Business;40
53f45b05-b77d-49de-b7b5-4d27186cdf58;Tuong-Vi Sophie Quach;Tuong-Vi Sophie;Quach;Institute for Entrepreneurship and Innovation;1
53ff3731-0fde-4b09-a2d7-f6db9389d00c;Niklas Hey;Niklas;Hey;Institute for Statistics and Mathematics;3
5408f8a8-b8c6-48c2-8156-d6fa7ab878ac;Andreas Frössel;Andreas;Frössel;Civil Law and Civil Procedure Group I;20
5408f8a8-b8c6-48c2-8156-d6fa7ab878ac;Andreas Frössel;Andreas;Frössel;Civil Law and Civil Procedure Group II (Kodek);20
5409848f-c602-4d05-8823-73d536abd3df;Barbara Schallmeiner;Barbara;Schallmeiner;Financial Accounting and Auditing Group;29
5409848f-c602-4d05-8823-73d536abd3df;Barbara Schallmeiner;Barbara;Schallmeiner;Business Taxation Group;29
5409848f-c602-4d05-8823-73d536abd3df;Barbara Schallmeiner;Barbara;Schallmeiner;Finance, Accounting and Statistics;29
5409848f-c602-4d05-8823-73d536abd3df;Barbara Schallmeiner;Barbara;Schallmeiner;Institute for Business Education;29
541550d2-7cb7-4c92-9d04-021eae35b7ef;Francesco Cannas;Francesco;Cannas;Institute for Austrian and International Tax Law;3
541550d2-7cb7-4c92-9d04-021eae35b7ef;Francesco Cannas;Francesco;Cannas;Research Institute for International Taxation;3
5416cf57-415b-402d-9d45-8f614a9a39de;Heinz Klaus Stahl;Heinz Klaus;Stahl;Organization Studies and Organizational Behavior;1
5416cf57-415b-402d-9d45-8f614a9a39de;Heinz Klaus Stahl;Heinz Klaus;Stahl;Interdisciplinary Institute for Management and Organizational Behavior;1
